studentNumber,password,name,statusId,roleId,birthDate,gender,address,departmentId,international,phoneNumber,grade
2400067,TempPass123!,Student2400067,1,1,2024-03-01,F,전라북도 정읍시 칠보면 정읍로 33,19,False,107845087,2
2400425,TempPass123!,Student2400425,1,1,2024-03-01,F,전라북도 임실군 성수면 임실로 22,21,False,105717667,2
2400918,TempPass123!,Student2400918,1,1,2024-03-01,F,전라북도 장수군 장수읍 약수로 31,23,False,108825316,2
2400493,TempPass123!,Student2400493,1,1,2024-03-01,F,전라북도 진안군 정천면 진안로 15,26,False,108950847,2
2400733,TempPass123!,Student2400733,1,1,2024-03-01,F,전라북도 군산시 대학로 120,27,False,105605973,2
2400794,TempPass123!,Student2400794,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,28,False,106722234,2
2400640,TempPass123!,Student2400640,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,29,False,106510675,2
2400623,TempPass123!,Student2400623,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,30,False,103221167,2
2400750,TempPass123!,Student2400750,1,1,2024-03-01,F,전라북도 순창군 순창읍 원리로 27,31,False,106772243,2
2400084,TempPass123!,Student2400084,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,32,False,106375491,2
2400487,TempPass123!,Student2400487,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,33,False,101882540,2
2400416,TempPass123!,Student2400416,1,1,2024-03-01,F,충청남도 부여군 부여읍 관북리 45,35,False,109091535,2
2400529,TempPass123!,Student2400529,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,37,False,106115188,2
2400673,TempPass123!,Student2400673,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,39,False,109682672,2
2400200,TempPass123!,Student2400200,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,40,False,102723553,2
2400385,TempPass123!,Student2400385,1,1,2024-03-01,F,충청남도 청양군 청양읍 청양로 9,42,False,102335451,2
2400698,TempPass123!,Student2400698,1,1,2024-03-01,F,전라북도 전주시 완산구 중앙로 50,44,False,108921201,2
2400436,TempPass123!,Student2400436,1,1,2024-03-01,F,전라북도 순창군 순창읍 원리로 27,45,False,101876432,2
2400971,TempPass123!,Student2400971,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,46,False,103957259,2
2400850,TempPass123!,Student2400850,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,47,False,108509783,2
2400855,TempPass123!,Student2400855,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,48,False,109728123,2
2400862,TempPass123!,Student2400862,1,1,2024-03-01,F,전라북도 전주시 완산구 중앙로 50,51,False,107830224,2
2400683,TempPass123!,Student2400683,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,52,False,107141803,2
2400351,TempPass123!,Student2400351,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,53,False,102674846,2
2400957,TempPass123!,Student2400957,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,1,False,103459317,2
2400667,TempPass123!,Student2400667,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,4,False,102668588,2
2400719,TempPass123!,Student2400719,1,1,2024-03-01,F,전라북도 군산시 대학로 120,6,False,105699768,2
2400234,TempPass123!,Student2400234,1,1,2024-03-01,F,광주광역시 북구 효천로 101,7,False,106027714,2
2400546,TempPass123!,Student2400546,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,9,False,109404942,2
2400919,TempPass123!,Student2400919,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,10,False,103384815,2
2400569,TempPass123!,Student2400569,1,1,2024-03-01,F,충청남도 청양군 청양읍 청양로 9,11,False,101722607,2
2400763,TempPass123!,Student2400763,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,12,False,106041070,2
2400706,TempPass123!,Student2400706,1,1,2024-03-01,F,충청남도 부여군 부여읍 관북리 45,13,False,107655590,2
2400060,TempPass123!,Student2400060,1,1,2024-03-01,F,충청남도 논산시 강경읍 논산로 14,14,False,107918556,2
2400275,TempPass123!,Student2400275,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,15,False,101288353,2
2400001,TempPass123!,Student2400001,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,16,False,109600587,2
2400691,TempPass123!,Student2400691,1,1,2024-03-01,F,전라북도 진안군 정천면 진안로 15,18,False,101525363,2
2400622,TempPass123!,Student2400622,1,1,2024-03-01,F,전라북도 남원시 금동로 5,20,False,102897175,2
2400955,TempPass123!,Student2400955,1,1,2024-03-01,F,전라북도 익산시 금마면 조촌길 10,21,False,105208644,2
2400498,TempPass123!,Student2400498,1,1,2024-03-01,F,충청남도 청양군 청양읍 청양로 9,22,False,107951750,2
2400721,TempPass123!,Student2400721,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,25,False,108678849,2
2400982,TempPass123!,Student2400982,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,26,False,107481246,2
2400685,TempPass123!,Student2400685,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,27,False,107213986,2
2400489,TempPass123!,Student2400489,1,1,2024-03-01,F,전라북도 완주군 구천면 완주로 88,28,False,105777588,2
2400034,TempPass123!,Student2400034,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,29,False,109276177,2
2400779,TempPass123!,Student2400779,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,32,False,108269057,2
2400350,TempPass123!,Student2400350,1,1,2024-03-01,F,전라북도 김제시 검산동 3길 5,33,False,103610540,2
2400246,TempPass123!,Student2400246,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,36,False,107792301,2
2400215,TempPass123!,Student2400215,1,1,2024-03-01,F,전라북도 정읍시 칠보면 정읍로 33,37,False,106976856,2
2400509,TempPass123!,Student2400509,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,41,False,102187535,2
2400458,TempPass123!,Student2400458,1,1,2024-03-01,F,인천광역시 연수구 송도동,42,False,103590489,2
2400027,TempPass123!,Student2400027,1,1,2024-03-01,F,대구광역시 중구 동성로 5,43,False,102838894,2
2400777,TempPass123!,Student2400777,1,1,2024-03-01,F,전라북도 부안군 변산면 해수욕장길 12,45,False,107257850,2
2400724,TempPass123!,Student2400724,1,1,2024-03-01,F,대구광역시 중구 동성로 5,48,False,108140045,2
2400952,TempPass123!,Student2400952,1,1,2024-03-01,F,전라북도 전주시 완산구 중앙로 50,49,False,108164715,2
2400583,TempPass123!,Student2400583,1,1,2024-03-01,F,전라북도 장수군 장수읍 약수로 31,51,False,106106867,2
2400668,TempPass123!,Student2400668,1,1,2024-03-01,F,충청남도 부여군 부여읍 관북리 45,1,False,102927118,2
2400515,TempPass123!,Student2400515,1,1,2024-03-01,F,전라북도 김제시 검산동 3길 5,2,False,109311631,2
2400139,TempPass123!,Student2400139,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,3,False,109526291,2
2400386,TempPass123!,Student2400386,1,1,2024-03-01,F,전라북도 군산시 대학로 120,7,False,109721672,2
2400476,TempPass123!,Student2400476,1,1,2024-03-01,F,전라북도 익산시 금마면 조촌길 10,8,False,107462023,2
2400566,TempPass123!,Student2400566,1,1,2024-03-01,F,전라북도 전주시 완산구 중앙로 50,9,False,104341798,2
2400963,TempPass123!,Student2400963,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,12,False,109474960,2
2400005,TempPass123!,Student2400005,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,13,False,101160257,2
2400589,TempPass123!,Student2400589,1,1,2024-03-01,F,전라북도 익산시 금마면 조촌길 10,14,False,104110506,2
2400853,TempPass123!,Student2400853,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,16,False,105543789,2
2400125,TempPass123!,Student2400125,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,17,False,103059213,2
2400150,TempPass123!,Student2400150,1,1,2024-03-01,F,전라북도 장수군 장수읍 약수로 31,18,False,108103794,2
2400161,TempPass123!,Student2400161,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,19,False,103281698,2
2400013,TempPass123!,Student2400013,1,1,2024-03-01,F,충청남도 청양군 청양읍 청양로 9,21,False,103320388,2
2400051,TempPass123!,Student2400051,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,23,False,103025933,2
2400105,TempPass123!,Student2400105,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,24,False,105398182,2
2400331,TempPass123!,Student2400331,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,26,False,105532511,2
2400548,TempPass123!,Student2400548,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,27,False,107345161,2
2400911,TempPass123!,Student2400911,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,29,False,102084157,2
2400035,TempPass123!,Student2400035,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,31,False,106976261,2
2400213,TempPass123!,Student2400213,1,1,2024-03-01,F,전라북도 부안군 변산면 해수욕장길 12,32,False,105108283,2
2400809,TempPass123!,Student2400809,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,33,False,105716700,2
2400532,TempPass123!,Student2400532,1,1,2024-03-01,F,전라북도 완주군 구천면 완주로 88,36,False,109516388,2
2400301,TempPass123!,Student2400301,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,37,False,103156331,2
2400266,TempPass123!,Student2400266,1,1,2024-03-01,F,전라북도 군산시 대학로 120,38,False,106214345,2
2400922,TempPass123!,Student2400922,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,39,False,109142796,2
2400876,TempPass123!,Student2400876,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,40,False,103505672,2
2400844,TempPass123!,Student2400844,1,1,2024-03-01,F,전라북도 익산시 금마면 조촌길 10,42,False,109953009,2
2400555,TempPass123!,Student2400555,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,43,False,105228729,2
2400265,TempPass123!,Student2400265,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,45,False,103722518,2
2400072,TempPass123!,Student2400072,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,47,False,107760346,2
2400316,TempPass123!,Student2400316,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,48,False,107017479,2
2400285,TempPass123!,Student2400285,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,49,False,104022728,2
2400752,TempPass123!,Student2400752,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,50,False,101139719,2
2400054,TempPass123!,Student2400054,1,1,2024-03-01,F,충청남도 부여군 부여읍 관북리 45,53,False,101160556,2
2400479,TempPass123!,Student2400479,1,1,2024-03-01,F,대구광역시 중구 동성로 5,1,False,107745960,2
2400822,TempPass123!,Student2400822,1,1,2024-03-01,F,전라북도 순창군 순창읍 원리로 27,4,False,105731487,2
2400793,TempPass123!,Student2400793,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,6,False,102235684,2
2400205,TempPass123!,Student2400205,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,9,False,107051841,2
2400387,TempPass123!,Student2400387,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,10,False,109293763,2
2400634,TempPass123!,Student2400634,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,12,False,108622637,2
2400979,TempPass123!,Student2400979,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,13,False,109183886,2
2400032,TempPass123!,Student2400032,1,1,2024-03-01,F,전라북도 진안군 정천면 진안로 15,15,False,103419301,2
2400163,TempPass123!,Student2400163,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,17,False,101497232,2
2400988,TempPass123!,Student2400988,1,1,2024-03-01,F,전라북도 순창군 순창읍 원리로 27,18,False,108882959,2
2400810,TempPass123!,Student2400810,1,1,2024-03-01,F,전라북도 정읍시 칠보면 정읍로 33,21,False,107028019,2
2400735,TempPass123!,Student2400735,1,1,2024-03-01,F,전라북도 익산시 금마면 조촌길 10,22,False,106100107,2
2400818,TempPass123!,Student2400818,1,1,2024-03-01,F,충청남도 부여군 부여읍 관북리 45,23,False,108268590,2
2400176,TempPass123!,Student2400176,1,1,2024-03-01,F,전라북도 임실군 성수면 임실로 22,24,False,101594624,2
2400522,TempPass123!,Student2400522,1,1,2024-03-01,F,전라북도 완주군 구천면 완주로 88,25,False,104096704,2
2400272,TempPass123!,Student2400272,1,1,2024-03-01,F,광주광역시 북구 효천로 101,27,False,107329208,2
2400550,TempPass123!,Student2400550,1,1,2024-03-01,F,전라북도 김제시 검산동 3길 5,29,False,109480074,2
2400454,TempPass123!,Student2400454,1,1,2024-03-01,F,전라북도 군산시 대학로 120,30,False,109133053,2
2400775,TempPass123!,Student2400775,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,33,False,104117321,2
2400934,TempPass123!,Student2400934,1,1,2024-03-01,F,전라북도 남원시 금동로 5,34,False,101492025,2
2400440,TempPass123!,Student2400440,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,35,False,104896919,2
2400936,TempPass123!,Student2400936,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,37,False,101905250,2
2400352,TempPass123!,Student2400352,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,38,False,108118600,2
2400157,TempPass123!,Student2400157,1,1,2024-03-01,F,전라북도 김제시 검산동 3길 5,39,False,108798690,2
2400910,TempPass123!,Student2400910,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,42,False,106222156,2
2400505,TempPass123!,Student2400505,1,1,2024-03-01,F,전라북도 군산시 대학로 120,44,False,105378620,2
2400247,TempPass123!,Student2400247,1,1,2024-03-01,F,전라북도 장수군 장수읍 약수로 31,45,False,102072701,2
2400502,TempPass123!,Student2400502,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,47,False,102983227,2
2400409,TempPass123!,Student2400409,1,1,2024-03-01,F,광주광역시 북구 효천로 101,48,False,104110962,2
2400062,TempPass123!,Student2400062,1,1,2024-03-01,F,충청남도 논산시 강경읍 논산로 14,49,False,105745698,2
2400329,TempPass123!,Student2400329,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,50,False,105037300,2
2400552,TempPass123!,Student2400552,1,1,2024-03-01,F,전라북도 군산시 대학로 120,51,False,101319857,2
2400542,TempPass123!,Student2400542,1,1,2024-03-01,F,전라북도 진안군 정천면 진안로 15,1,False,109685725,2
2400565,TempPass123!,Student2400565,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,2,False,105323802,2
2400136,TempPass123!,Student2400136,1,1,2024-03-01,F,전라북도 완주군 구천면 완주로 88,4,False,108464672,2
2400185,TempPass123!,Student2400185,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,5,False,106800371,2
2400710,TempPass123!,Student2400710,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,11,False,107281569,2
2400731,TempPass123!,Student2400731,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,13,False,104003314,2
2400181,TempPass123!,Student2400181,1,1,2024-03-01,F,광주광역시 북구 효천로 101,16,False,106286101,2
2400217,TempPass123!,Student2400217,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,17,False,101905273,2
2400237,TempPass123!,Student2400237,1,1,2024-03-01,F,충청남도 논산시 강경읍 논산로 14,18,False,108955994,2
2400983,TempPass123!,Student2400983,1,1,2024-03-01,F,광주광역시 북구 효천로 101,20,False,103490737,2
2400927,TempPass123!,Student2400927,1,1,2024-03-01,F,충청남도 부여군 부여읍 관북리 45,21,False,106929108,2
2400690,TempPass123!,Student2400690,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,22,False,104082433,2
2400367,TempPass123!,Student2400367,1,1,2024-03-01,F,전라북도 진안군 정천면 진안로 15,23,False,105565008,2
2400863,TempPass123!,Student2400863,1,1,2024-03-01,F,충청남도 논산시 강경읍 논산로 14,24,False,104313270,2
2400940,TempPass123!,Student2400940,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,25,False,102457664,2
2400118,TempPass123!,Student2400118,1,1,2024-03-01,F,전라북도 정읍시 칠보면 정읍로 33,26,False,101422411,2
2400287,TempPass123!,Student2400287,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,29,False,108843703,2
2400981,TempPass123!,Student2400981,1,1,2024-03-01,F,대구광역시 중구 동성로 5,32,False,106192691,2
2400765,TempPass123!,Student2400765,1,1,2024-03-01,F,전라북도 부안군 변산면 해수욕장길 12,33,False,103396848,2
2400457,TempPass123!,Student2400457,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,34,False,108452466,2
2400882,TempPass123!,Student2400882,1,1,2024-03-01,F,전라북도 장수군 장수읍 약수로 31,35,False,109874340,2
2400319,TempPass123!,Student2400319,1,1,2024-03-01,F,광주광역시 북구 효천로 101,38,False,109040907,2
2400994,TempPass123!,Student2400994,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,39,False,101318915,2
2400006,TempPass123!,Student2400006,1,1,2024-03-01,F,전라북도 익산시 금마면 조촌길 10,40,False,103897202,2
2400049,TempPass123!,Student2400049,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,41,False,105521122,2
2400320,TempPass123!,Student2400320,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,43,False,103675922,2
2400598,TempPass123!,Student2400598,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,44,False,102862229,2
2400711,TempPass123!,Student2400711,1,1,2024-03-01,F,전라북도 장수군 장수읍 약수로 31,46,False,101973438,2
2400268,TempPass123!,Student2400268,1,1,2024-03-01,F,전라북도 순창군 순창읍 원리로 27,47,False,102456299,2
2400317,TempPass123!,Student2400317,1,1,2024-03-01,F,인천광역시 연수구 송도동,48,False,101978692,2
2400998,TempPass123!,Student2400998,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,49,False,105764769,2
2400596,TempPass123!,Student2400596,1,1,2024-03-01,F,충청남도 논산시 강경읍 논산로 14,50,False,108221345,2
2400179,TempPass123!,Student2400179,1,1,2024-03-01,F,광주광역시 북구 효천로 101,51,False,103433560,2
2400056,TempPass123!,Student2400056,1,1,2024-03-01,F,충청남도 공주시 금성동 공주로 21,52,False,103335707,2
2400798,TempPass123!,Student2400798,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,2,False,105948976,2
2400605,TempPass123!,Student2400605,1,1,2024-03-01,F,전라북도 부안군 변산면 해수욕장길 12,3,False,102025639,2
2400273,TempPass123!,Student2400273,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,4,False,103949293,2
2400370,TempPass123!,Student2400370,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,5,False,107469361,2
2400933,TempPass123!,Student2400933,1,1,2024-03-01,F,전라북도 완주군 구천면 완주로 88,8,False,102737594,2
2400612,TempPass123!,Student2400612,1,1,2024-03-01,F,서울특별시 종로구 세종로 1,11,False,102455139,2
2400270,TempPass123!,Student2400270,1,1,2024-03-01,F,전라북도 전주시 완산구 중앙로 50,14,False,107060762,2
2400946,TempPass123!,Student2400946,1,1,2024-03-01,F,전라북도 무주군 무주읍 태권대로 18,15,False,109583108,2
2400893,TempPass123!,Student2400893,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,17,False,101578411,2
2400439,TempPass123!,Student2400439,1,1,2024-03-01,F,전라북도 김제시 검산동 3길 5,18,False,101622166,2
2400435,TempPass123!,Student2400435,1,1,2024-03-01,F,전라북도 김제시 검산동 3길 5,19,False,102058226,2
2400411,TempPass123!,Student2400411,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,20,False,104577620,2
2400967,TempPass123!,Student2400967,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,22,False,106891251,2
2400334,TempPass123!,Student2400334,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,23,False,103968934,2
2400948,TempPass123!,Student2400948,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,25,False,103393635,2
2400537,TempPass123!,Student2400537,1,1,2024-03-01,F,전라북도 진안군 정천면 진안로 15,26,False,108992815,2
2400395,TempPass123!,Student2400395,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,27,False,101604922,2
2400229,TempPass123!,Student2400229,1,1,2024-03-01,F,충청남도 계룡시 엄사면 충청대로 33,28,False,101485771,2
2400011,TempPass123!,Student2400011,1,1,2024-03-01,F,부산광역시 해운대구 우동 1408,29,False,103354816,2
2400572,TempPass123!,Student2400572,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,30,False,108116246,2
2400434,TempPass123!,Student2400434,1,1,2024-03-01,F,충청남도 청양군 청양읍 청양로 9,31,False,108812113,2
2400419,TempPass123!,Student2400419,1,1,2024-03-01,F,충청남도 청양군 청양읍 청양로 9,32,False,101308912,2
2400326,TempPass123!,Student2400326,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,33,False,109259070,2
2400166,TempPass123!,Student2400166,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,34,False,101062292,2
2400958,TempPass123!,Student2400958,1,1,2024-03-01,F,대전광역시 유성구 대학로 99,35,False,109360979,2
2400845,TempPass123!,Student2400845,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,37,False,107012098,2
2400935,TempPass123!,Student2400935,1,1,2024-03-01,F,전라북도 서천군 마량면 해양로 7,39,False,104077553,2
2400131,TempPass123!,Student2400131,1,1,2024-03-01,F,광주광역시 북구 효천로 101,40,False,107834650,2
2400156,TempPass123!,Student2400156,1,1,2024-03-01,F,인천광역시 연수구 송도동,42,False,105343485,2
2400792,TempPass123!,Student2400792,1,1,2024-03-01,F,전라북도 남원시 금동로 5,44,False,102088950,2
2400485,TempPass123!,Student2400485,1,1,2024-03-01,F,충청남도 금산군 금산읍 금산로 16,45,False,107271554,2
2400442,TempPass123!,Student2400442,1,1,2024-03-01,F,대구광역시 중구 동성로 5,46,False,101371679,2
2400080,TempPass123!,Student2400080,1,1,2024-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,47,False,102594686,2
2400283,TempPass123!,Student2400283,1,1,2024-03-01,F,전라북도 완주군 구천면 완주로 88,49,False,105646407,2
2400801,TempPass123!,Student2400801,1,1,2024-03-01,F,전라북도 익산시 금마면 조촌길 10,50,False,107475874,2
2400899,TempPass123!,Student2400899,1,1,2024-03-01,F,전라북도 고창군 심원면 고창로 9,51,False,109082085,2
2400887,TempPass123!,Student2400887,1,1,2024-03-01,F,전라북도 전주시 완산구 중앙로 50,52,False,103536735,2
