studentNumber,password,name,statusId,roleId,birthDate,gender,address,departmentId,international,phoneNumber,grade
2500249,TempPass123!,Student2500249,2,1,2025-03-01,F,전라북도 군산시 대학로 120,10,False,102849898,1
2500513,TempPass123!,Student2500513,2,1,2025-03-01,M,충청남도 부여군 부여읍 관북리 45,11,False,108098596,1
2500515,TempPass123!,Student2500515,2,1,2025-03-01,F,전라북도 서천군 마량면 해양로 7,12,False,108473385,1
2500550,TempPass123!,Student2500550,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,13,False,107196172,1
2500991,TempPass123!,Student2500991,2,1,2025-03-01,M,전라북도 익산시 금마면 조촌길 10,14,False,104486999,1
2500250,TempPass123!,Student2500250,2,1,2025-03-01,M,전라북도 김제시 검산동 3길 5,15,False,105047163,1
2500309,TempPass123!,Student2500309,2,1,2025-03-01,M,전라북도 고창군 심원면 고창로 9,16,False,104528695,1
2500776,TempPass123!,Student2500776,2,1,2025-03-01,M,전라북도 서천군 마량면 해양로 7,17,False,103850034,1
2500682,TempPass123!,Student2500682,2,1,2025-03-01,M,광주광역시 북구 효천로 101,18,False,106896414,1
2500667,TempPass123!,Student2500667,2,1,2025-03-01,M,충청남도 공주시 금성동 공주로 21,19,False,105806119,1
2500644,TempPass123!,Student2500644,2,1,2025-03-01,M,충청남도 금산군 금산읍 금산로 16,20,False,109276554,1
2500354,TempPass123!,Student2500354,2,1,2025-03-01,F,전라북도 고창군 심원면 고창로 9,21,False,105574944,1
2500876,TempPass123!,Student2500876,2,1,2025-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,22,False,103431180,1
2500511,TempPass123!,Student2500511,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,23,False,101978116,1
2500664,TempPass123!,Student2500664,2,1,2025-03-01,M,전라북도 고창군 심원면 고창로 9,24,False,104851434,1
2500913,TempPass123!,Student2500913,2,1,2025-03-01,F,전라북도 부안군 변산면 해수욕장길 12,25,False,107599036,1
2500742,TempPass123!,Student2500742,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,26,False,102932871,1
2500404,TempPass123!,Student2500404,2,1,2025-03-01,M,충청남도 청양군 청양읍 청양로 9,27,False,105254612,1
2500080,TempPass123!,Student2500080,2,1,2025-03-01,M,전라북도 군산시 대학로 120,28,False,107188407,1
2500317,TempPass123!,Student2500317,2,1,2025-03-01,F,전라북도 전주시 완산구 중앙로 50,29,False,109407046,1
2500569,TempPass123!,Student2500569,2,1,2025-03-01,F,충청남도 논산시 강경읍 논산로 14,30,False,108951008,1
2500167,TempPass123!,Student2500167,2,1,2025-03-01,M,서울특별시 종로구 세종로 1,31,False,105709794,1
2500711,TempPass123!,Student2500711,2,1,2025-03-01,F,충청남도 계룡시 엄사면 충청대로 33,32,False,104304238,1
2500117,TempPass123!,Student2500117,2,1,2025-03-01,M,전라북도 장수군 장수읍 약수로 31,33,False,101961278,1
2500376,TempPass123!,Student2500376,2,1,2025-03-01,M,충청남도 금산군 금산읍 금산로 16,34,False,109154054,1
2500157,TempPass123!,Student2500157,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,35,False,106160290,1
2500443,TempPass123!,Student2500443,2,1,2025-03-01,M,대전광역시 유성구 대학로 99,36,False,104231252,1
2500379,TempPass123!,Student2500379,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,37,False,109566822,1
2500955,TempPass123!,Student2500955,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,38,False,101321761,1
2500405,TempPass123!,Student2500405,2,1,2025-03-01,M,전라북도 남원시 금동로 5,39,False,106766001,1
2500931,TempPass123!,Student2500931,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,40,False,109251541,1
2500541,TempPass123!,Student2500541,2,1,2025-03-01,F,대구광역시 중구 동성로 5,41,False,104363210,1
2500968,TempPass123!,Student2500968,2,1,2025-03-01,M,서울특별시 종로구 세종로 1,42,False,101183309,1
2500475,TempPass123!,Student2500475,2,1,2025-03-01,M,충청남도 청양군 청양읍 청양로 9,43,False,109100360,1
2500002,TempPass123!,Student2500002,2,1,2025-03-01,F,서울특별시 종로구 세종로 1,44,False,107985228,1
2500701,TempPass123!,Student2500701,2,1,2025-03-01,M,전라북도 임실군 성수면 임실로 22,45,False,104519050,1
2500909,TempPass123!,Student2500909,2,1,2025-03-01,F,전라북도 고창군 심원면 고창로 9,46,False,109516073,1
2500746,TempPass123!,Student2500746,2,1,2025-03-01,M,광주광역시 북구 효천로 101,47,False,101940477,1
2500027,TempPass123!,Student2500027,2,1,2025-03-01,M,대전광역시 유성구 대학로 99,48,False,109657296,1
2500054,TempPass123!,Student2500054,2,1,2025-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,49,False,101730346,1
2500853,TempPass123!,Student2500853,2,1,2025-03-01,F,전라북도 전주시 완산구 중앙로 50,50,False,108779755,1
2500735,TempPass123!,Student2500735,2,1,2025-03-01,M,부산광역시 해운대구 우동 1408,51,False,102026600,1
2500413,TempPass123!,Student2500413,2,1,2025-03-01,M,광주광역시 북구 효천로 101,52,False,105481385,1
2500365,TempPass123!,Student2500365,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,53,False,108215001,1
2500743,TempPass123!,Student2500743,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,1,False,102064438,1
2500804,TempPass123!,Student2500804,2,1,2025-03-01,M,전라북도 장수군 장수읍 약수로 31,2,False,105999821,1
2500060,TempPass123!,Student2500060,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,3,False,103717495,1
2500761,TempPass123!,Student2500761,2,1,2025-03-01,M,전라북도 진안군 정천면 진안로 15,4,False,104826802,1
2500390,TempPass123!,Student2500390,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,5,False,109398315,1
2500603,TempPass123!,Student2500603,2,1,2025-03-01,M,부산광역시 해운대구 우동 1408,6,False,104669422,1
2500656,TempPass123!,Student2500656,2,1,2025-03-01,M,충청남도 부여군 부여읍 관북리 45,7,False,101986932,1
2500082,TempPass123!,Student2500082,2,1,2025-03-01,M,충청남도 공주시 금성동 공주로 21,8,False,108058641,1
2500591,TempPass123!,Student2500591,2,1,2025-03-01,F,충청남도 논산시 강경읍 논산로 14,9,False,103265415,1
2500499,TempPass123!,Student2500499,2,1,2025-03-01,F,서울특별시 종로구 세종로 1,10,False,107606016,1
2500437,TempPass123!,Student2500437,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,11,False,105862092,1
2500492,TempPass123!,Student2500492,2,1,2025-03-01,M,대구광역시 중구 동성로 5,12,False,104121413,1
2500255,TempPass123!,Student2500255,2,1,2025-03-01,M,전라북도 남원시 금동로 5,13,False,109026380,1
2500760,TempPass123!,Student2500760,2,1,2025-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,14,False,101069458,1
2500152,TempPass123!,Student2500152,2,1,2025-03-01,M,전라북도 순창군 순창읍 원리로 27,15,False,107881379,1
2500949,TempPass123!,Student2500949,2,1,2025-03-01,F,광주광역시 북구 효천로 101,16,False,109186037,1
2500389,TempPass123!,Student2500389,2,1,2025-03-01,M,전라북도 고창군 심원면 고창로 9,17,False,101672237,1
2500861,TempPass123!,Student2500861,2,1,2025-03-01,M,충청남도 부여군 부여읍 관북리 45,18,False,103606059,1
2500560,TempPass123!,Student2500560,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,19,False,106988026,1
2500844,TempPass123!,Student2500844,2,1,2025-03-01,F,전라북도 완주군 구천면 완주로 88,20,False,109197977,1
2500108,TempPass123!,Student2500108,2,1,2025-03-01,M,충청남도 공주시 금성동 공주로 21,21,False,101037934,1
2500850,TempPass123!,Student2500850,2,1,2025-03-01,F,대구광역시 중구 동성로 5,22,False,104701758,1
2500474,TempPass123!,Student2500474,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,23,False,101223714,1
2500706,TempPass123!,Student2500706,2,1,2025-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,24,False,106387708,1
2500476,TempPass123!,Student2500476,2,1,2025-03-01,F,충청남도 청양군 청양읍 청양로 9,25,False,107038631,1
2500506,TempPass123!,Student2500506,2,1,2025-03-01,M,전라북도 순창군 순창읍 원리로 27,26,False,105302575,1
2500101,TempPass123!,Student2500101,2,1,2025-03-01,F,전라북도 진안군 정천면 진안로 15,27,False,106467555,1
2500939,TempPass123!,Student2500939,2,1,2025-03-01,F,광주광역시 북구 효천로 101,28,False,105802384,1
2500580,TempPass123!,Student2500580,2,1,2025-03-01,M,전라북도 남원시 금동로 5,29,False,102058021,1
2500266,TempPass123!,Student2500266,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,30,False,102533639,1
2500174,TempPass123!,Student2500174,2,1,2025-03-01,M,부산광역시 해운대구 우동 1408,31,False,109561700,1
2500824,TempPass123!,Student2500824,2,1,2025-03-01,M,충청남도 부여군 부여읍 관북리 45,32,False,101625360,1
2500278,TempPass123!,Student2500278,2,1,2025-03-01,M,전라북도 익산시 금마면 조촌길 10,33,False,106018424,1
2500203,TempPass123!,Student2500203,2,1,2025-03-01,M,충청남도 부여군 부여읍 관북리 45,34,False,106829383,1
2500438,TempPass123!,Student2500438,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,35,False,106764109,1
2500898,TempPass123!,Student2500898,2,1,2025-03-01,F,전라북도 무주군 무주읍 태권대로 18,36,False,103126631,1
2500127,TempPass123!,Student2500127,2,1,2025-03-01,M,전라북도 순창군 순창읍 원리로 27,37,False,104448600,1
2500986,TempPass123!,Student2500986,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,38,False,109392735,1
2500944,TempPass123!,Student2500944,2,1,2025-03-01,F,전라북도 남원시 금동로 5,39,False,104139680,1
2500747,TempPass123!,Student2500747,2,1,2025-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,40,False,108542352,1
2500001,TempPass123!,Student2500001,2,1,2025-03-01,M,전라북도 부안군 변산면 해수욕장길 12,41,False,106091923,1
2500370,TempPass123!,Student2500370,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,42,False,108811323,1
2500008,TempPass123!,Student2500008,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,43,False,103515769,1
2500075,TempPass123!,Student2500075,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,44,False,101312178,1
2500957,TempPass123!,Student2500957,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,45,False,104112489,1
2500801,TempPass123!,Student2500801,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,46,False,107903428,1
2500950,TempPass123!,Student2500950,2,1,2025-03-01,M,대전광역시 유성구 대학로 99,47,False,101316820,1
2500893,TempPass123!,Student2500893,2,1,2025-03-01,M,충청남도 부여군 부여읍 관북리 45,48,False,108316133,1
2500539,TempPass123!,Student2500539,2,1,2025-03-01,F,충청남도 계룡시 엄사면 충청대로 33,49,False,102005939,1
2500355,TempPass123!,Student2500355,2,1,2025-03-01,M,전라북도 서천군 마량면 해양로 7,50,False,106295955,1
2500650,TempPass123!,Student2500650,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,51,False,104963177,1
2500472,TempPass123!,Student2500472,2,1,2025-03-01,F,전라북도 장수군 장수읍 약수로 31,52,False,106765517,1
2500402,TempPass123!,Student2500402,2,1,2025-03-01,M,전라북도 남원시 금동로 5,53,False,109800516,1
2500894,TempPass123!,Student2500894,2,1,2025-03-01,F,충청남도 금산군 금산읍 금산로 16,1,False,108347605,1
2500648,TempPass123!,Student2500648,2,1,2025-03-01,M,전라북도 고창군 심원면 고창로 9,2,False,108085931,1
2500222,TempPass123!,Student2500222,2,1,2025-03-01,M,충청남도 부여군 부여읍 관북리 45,3,False,107424870,1
2500561,TempPass123!,Student2500561,2,1,2025-03-01,M,대전광역시 유성구 대학로 99,4,False,101759034,1
2500754,TempPass123!,Student2500754,2,1,2025-03-01,M,충청남도 청양군 청양읍 청양로 9,5,False,108805115,1
2500330,TempPass123!,Student2500330,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,6,False,107101147,1
2500512,TempPass123!,Student2500512,2,1,2025-03-01,M,충청남도 공주시 금성동 공주로 21,7,False,107981016,1
2500340,TempPass123!,Student2500340,2,1,2025-03-01,F,전라북도 장수군 장수읍 약수로 31,8,False,109198764,1
2500733,TempPass123!,Student2500733,2,1,2025-03-01,M,충청남도 논산시 강경읍 논산로 14,9,False,109937952,1
2500391,TempPass123!,Student2500391,2,1,2025-03-01,M,광주광역시 북구 효천로 101,10,False,106448501,1
2500849,TempPass123!,Student2500849,2,1,2025-03-01,M,전라북도 진안군 정천면 진안로 15,11,False,106637553,1
2500888,TempPass123!,Student2500888,2,1,2025-03-01,M,충청남도 논산시 강경읍 논산로 14,12,False,108802507,1
2500910,TempPass123!,Student2500910,2,1,2025-03-01,F,충청남도 금산군 금산읍 금산로 16,13,False,103563002,1
2500846,TempPass123!,Student2500846,2,1,2025-03-01,M,충청남도 금산군 금산읍 금산로 16,14,False,108159238,1
2500769,TempPass123!,Student2500769,2,1,2025-03-01,M,대구광역시 중구 동성로 5,15,False,101053666,1
2500221,TempPass123!,Student2500221,2,1,2025-03-01,F,충청남도 금산군 금산읍 금산로 16,16,False,109121389,1
2500727,TempPass123!,Student2500727,2,1,2025-03-01,F,충청남도 부여군 부여읍 관북리 45,17,False,107435295,1
2500959,TempPass123!,Student2500959,2,1,2025-03-01,M,인천광역시 연수구 송도동,18,False,107950693,1
2500351,TempPass123!,Student2500351,2,1,2025-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,19,False,106867187,1
2500107,TempPass123!,Student2500107,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,20,False,101218078,1
2500147,TempPass123!,Student2500147,2,1,2025-03-01,F,전라북도 익산시 금마면 조촌길 10,21,False,101899948,1
2500966,TempPass123!,Student2500966,2,1,2025-03-01,F,충청남도 논산시 강경읍 논산로 14,22,False,105792121,1
2500487,TempPass123!,Student2500487,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,23,False,109176506,1
2500095,TempPass123!,Student2500095,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,24,False,101181214,1
2500458,TempPass123!,Student2500458,2,1,2025-03-01,M,전라북도 진안군 정천면 진안로 15,25,False,105102674,1
2500552,TempPass123!,Student2500552,2,1,2025-03-01,M,충청남도 계룡시 엄사면 충청대로 33,26,False,102145192,1
2500826,TempPass123!,Student2500826,2,1,2025-03-01,M,전라북도 부안군 변산면 해수욕장길 12,27,False,102005719,1
2500834,TempPass123!,Student2500834,2,1,2025-03-01,F,전라북도 임실군 성수면 임실로 22,28,False,102814687,1
2500232,TempPass123!,Student2500232,2,1,2025-03-01,M,충청남도 청양군 청양읍 청양로 9,29,False,105973283,1
2500483,TempPass123!,Student2500483,2,1,2025-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,30,False,101887706,1
2500041,TempPass123!,Student2500041,2,1,2025-03-01,F,충청남도 금산군 금산읍 금산로 16,31,False,108697240,1
2500312,TempPass123!,Student2500312,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,32,False,105315806,1
2500219,TempPass123!,Student2500219,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,33,False,108477906,1
2500535,TempPass123!,Student2500535,2,1,2025-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,34,False,109902048,1
2500246,TempPass123!,Student2500246,2,1,2025-03-01,M,전라북도 임실군 성수면 임실로 22,35,False,107825353,1
2500534,TempPass123!,Student2500534,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,36,False,103607937,1
2500851,TempPass123!,Student2500851,2,1,2025-03-01,M,전라북도 남원시 금동로 5,37,False,107838676,1
2500415,TempPass123!,Student2500415,2,1,2025-03-01,F,전라북도 임실군 성수면 임실로 22,38,False,102035596,1
2500645,TempPass123!,Student2500645,2,1,2025-03-01,F,전라북도 무주군 무주읍 태권대로 18,39,False,107391318,1
2500867,TempPass123!,Student2500867,2,1,2025-03-01,M,인천광역시 연수구 송도동,40,False,105709929,1
2500241,TempPass123!,Student2500241,2,1,2025-03-01,F,대구광역시 중구 동성로 5,41,False,105123107,1
2500546,TempPass123!,Student2500546,2,1,2025-03-01,M,전라북도 완주군 구천면 완주로 88,42,False,103183573,1
2500166,TempPass123!,Student2500166,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,43,False,104449504,1
2500126,TempPass123!,Student2500126,2,1,2025-03-01,M,전라북도 서천군 마량면 해양로 7,44,False,104708701,1
2500291,TempPass123!,Student2500291,2,1,2025-03-01,M,전라북도 진안군 정천면 진안로 15,45,False,107452131,1
2500035,TempPass123!,Student2500035,2,1,2025-03-01,M,전라북도 전주시 완산구 중앙로 50,46,False,108485435,1
2500501,TempPass123!,Student2500501,2,1,2025-03-01,M,전라북도 무주군 무주읍 태권대로 18,47,False,106023376,1
2500641,TempPass123!,Student2500641,2,1,2025-03-01,F,전라북도 군산시 대학로 120,48,False,107009437,1
2500793,TempPass123!,Student2500793,2,1,2025-03-01,M,전라북도 순창군 순창읍 원리로 27,49,False,102396492,1
2500091,TempPass123!,Student2500091,2,1,2025-03-01,M,전라북도 남원시 금동로 5,50,False,109436608,1
2500859,TempPass123!,Student2500859,2,1,2025-03-01,M,전라북도 익산시 금마면 조촌길 10,51,False,105732448,1
2500586,TempPass123!,Student2500586,2,1,2025-03-01,M,서울특별시 종로구 세종로 1,52,False,103891926,1
2500357,TempPass123!,Student2500357,2,1,2025-03-01,F,충청남도 금산군 금산읍 금산로 16,53,False,109386664,1
2500372,TempPass123!,Student2500372,2,1,2025-03-01,M,전라북도 진안군 정천면 진안로 15,1,False,103921078,1
2500757,TempPass123!,Student2500757,2,1,2025-03-01,F,충청남도 계룡시 엄사면 충청대로 33,2,False,107421702,1
2500021,TempPass123!,Student2500021,2,1,2025-03-01,M,전라북도 부안군 변산면 해수욕장길 12,3,False,102062851,1
2500259,TempPass123!,Student2500259,2,1,2025-03-01,F,전라북도 완주군 구천면 완주로 88,4,False,102051856,1
2500453,TempPass123!,Student2500453,2,1,2025-03-01,M,전라북도 정읍시 칠보면 정읍로 33,5,False,104754582,1
2500318,TempPass123!,Student2500318,2,1,2025-03-01,M,전라북도 부안군 변산면 해수욕장길 12,6,False,109525047,1
2500417,TempPass123!,Student2500417,2,1,2025-03-01,M,전라북도 순창군 순창읍 원리로 27,7,False,106926176,1
2500831,TempPass123!,Student2500831,2,1,2025-03-01,M,전라북도 장수군 장수읍 약수로 31,8,False,101400094,1
2500186,TempPass123!,Student2500186,2,1,2025-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,9,False,103672993,1
2500223,TempPass123!,Student2500223,2,1,2025-03-01,M,충청남도 논산시 강경읍 논산로 14,10,False,109609952,1
2500695,TempPass123!,Student2500695,2,1,2025-03-01,M,인천광역시 연수구 송도동,11,False,103616267,1
2500252,TempPass123!,Student2500252,2,1,2025-03-01,F,대전광역시 유성구 대학로 99,12,False,109677006,1
2500857,TempPass123!,Student2500857,2,1,2025-03-01,F,전라북도 정읍시 칠보면 정읍로 33,13,False,102354253,1
2500129,TempPass123!,Student2500129,2,1,2025-03-01,M,전라북도 고창군 심원면 고창로 9,14,False,104899694,1
2500737,TempPass123!,Student2500737,2,1,2025-03-01,M,전라북도 익산시 금마면 조촌길 10,15,False,108099352,1
2500292,TempPass123!,Student2500292,2,1,2025-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,16,False,103704611,1
2500081,TempPass123!,Student2500081,2,1,2025-03-01,M,충청남도 논산시 강경읍 논산로 14,17,False,101021685,1
2500678,TempPass123!,Student2500678,2,1,2025-03-01,M,부산광역시 해운대구 우동 1408,18,False,103049216,1
2500143,TempPass123!,Student2500143,2,1,2025-03-01,M,전라북도 김제시 검산동 3길 5,19,False,105651816,1
2500118,TempPass123!,Student2500118,2,1,2025-03-01,F,대구광역시 중구 동성로 5,20,False,103359475,1
2500915,TempPass123!,Student2500915,2,1,2025-03-01,F,전라북도 군산시 대학로 120,21,False,106077512,1
2500231,TempPass123!,Student2500231,2,1,2025-03-01,M,전라북도 서천군 마량면 해양로 7,22,False,108499193,1
2500486,TempPass123!,Student2500486,2,1,2025-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,23,False,106496526,1
